411	0,0,0,0,0,3,7,9,11,13,16,18,18,18,17,17,17,16,16,16,15,15,15,15,14,15,14,13,14,14,14,14,14,13,14,15,25,28,31,33,35,36,37,38,40,41,42,39,34,31,30,27,27,27,26,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,25,25,25,26,28,27,30,30,34,41,40,38,36,34,32,30,27,24,19,14,0,24,33,37,44,48,51,54,57,60,61,64,67,54,49,50,46,48,47,46,45,43,42,40,39,39,38,38,39,38,39,37,39,38,40,44,57,54,51,47,44,42,40,38,35,33,27
412	0,0,0,0,0,5,7,10,12,13,15,17,18,18,18,16,16,16,16,16,15,14,14,14,14,14,14,13,13,14,14,13,14,13,14,17,25,29,32,34,36,37,38,40,41,42,42,35,32,29,28,26,25,24,24,22,22,22,22,23,23,22,22,23,23,23,24,23,23,23,23,24,25,25,26,27,27,29,30,32,41,40,38,36,34,32,30,27,23,19,12,0,0,18,31,38,42,46,50,53,57,59,62,63,62,50,48,45,44,44,45,45,44,41,39,37,38,39,38,38,37,38,38,38,38,39,39,43,58,54,51,46,44,42,40,38,36,32,29
413	0,0,9,16,19,23,26,28,30,33,35,37,39,39,32,28,28,26,26,26,25,25,23,23,23,22,20,16,12,12,13,13,13,13,13,14,13,14,14,14,13,14,14,14,14,14,14,14,13,14,13,14,14,13,14,14,14,13,14,14,15,15,14,13,14,14,14,14,14,14,14,13,14,14,13,13,14,14,15,42,44,45,44,45,45,45,45,44,43,26,0,0,10,11,20,23,28,31,35,37,41,43,44,46,49,50,47,47,43,43,43,42,42,43,43,43,43,43,43,43,42,41,42,42,42,44,45,49,52,51,49,46,44,41,38,35,29,19,16
414	0,0,2,21,34,42,42,42,42,43,42,40,39,32,18,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,17,26,30,36,38,37,38,39,40,37,34,30,24,23,21,18,11,11,11,10,10,10,11,10,10,10,11,10,10,10,10,11,10,10,12,16,19,21,21,21,21,22,23,24,23,26,28,31,34,38,38,36,35,33,29,27,25,18,17,10,51,55,55,58,62,65,64,64,65,62,49,41,39,35,33,28,28,28,28,30,31,32,30,29,32,34,35,35,35,36,39,39,42,47,63,62,61,57,54,51,46,43,30,22,2,0
415	0,0,0,5,13,17,24,26,30,33,36,38,37,30,28,26,24,24,24,24,22,22,22,22,22,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,24,24,26,25,26,29,32,38,39,38,36,34,33,30,26,24,17,14,54,63,68,73,75,77,78,79,80,80,78,33,28,26,22,22,22,22,23,22,21,20,19,19,20,20,20,20,21,20,22,24,25,30,32,79,80,79,77,75,73,71,68,64,59,50,0
416	0,0,0,0,26,31,34,36,38,39,40,41,42,43,38,30,28,27,26,26,25,24,25,23,23,24,24,22,22,22,24,23,22,23,24,24,25,25,27,31,42,41,40,39,39,40,41,43,44,44,29,26,25,25,26,25,25,24,24,23,23,23,24,24,24,24,23,24,24,24,24,24,23,23,24,24,24,25,25,26,32,44,43,42,41,40,39,37,36,34,30,0,81,86,87,87,87,87,87,87,87,87,87,76,34,32,30,31,31,30,30,31,31,31,31,31,31,32,33,33,34,36,36,40,42,49,54,76,80,79,78,76,71,67,63,57,51,42,30
417	0,0,0,1,5,8,10,12,14,15,16,16,16,16,15,15,15,15,15,14,14,14,13,13,12,13,13,12,12,12,12,12,12,12,12,27,30,32,34,36,37,39,39,40,42,34,31,29,27,25,24,24,24,22,22,22,22,22,22,22,22,22,23,23,22,23,23,23,22,23,23,24,24,23,25,27,29,30,36,38,37,35,33,31,29,25,22,17,10,0,0,0,10,25,35,40,44,48,52,55,57,60,61,64,48,45,44,43,43,44,40,39,37,36,36,35,35,36,36,35,36,36,36,38,37,37,42,55,52,48,43,42,40,38,34,32,27,21,1
418	0,0,0,29,32,35,37,37,39,40,41,43,37,26,23,22,22,21,21,22,22,21,21,22,21,22,22,21,20,22,22,22,21,21,22,22,22,21,21,21,22,21,21,22,21,21,22,21,21,21,21,20,20,20,20,20,22,21,21,22,21,21,21,21,21,22,22,21,22,22,23,22,22,22,23,23,23,24,26,31,42,41,40,39,38,36,36,35,33,29,7,0,0,3,75,85,86,87,87,88,88,88,88,88,84,25,22,21,20,19,19,19,19,19,21,20,20,20,20,20,21,21,22,23,23,24,26,30,52,82,80,77,77,75,73,70,65,59,54
419	9,8,13,16,22,24,26,28,31,33,34,36,38,33,29,26,26,24,23,22,22,23,22,21,21,21,17,14,11,11,11,12,12,12,12,12,12,13,13,12,13,13,14,13,13,12,13,13,13,13,13,13,13,13,13,12,13,12,13,13,13,12,13,13,12,13,13,12,12,12,12,12,11,11,12,11,11,11,11,12,12,15,42,42,42,42,42,42,42,42,42,41,20,24,28,32,34,37,42,45,48,49,49,47,44,43,41,40,39,40,39,39,40,40,39,40,40,41,41,40,40,40,42,43,44,49,52,49,47,45,43,41,38,33,20,16,5,0,0
420	1,34,37,39,41,42,42,42,42,42,41,41,26,13,11,11,11,10,11,11,11,11,13,13,13,13,13,14,13,13,12,12,11,21,29,31,34,34,36,37,39,40,39,38,39,34,30,24,20,15,14,13,13,12,12,12,12,12,12,12,12,11,11,11,11,11,13,18,21,24,25,26,25,27,29,27,26,28,28,34,41,39,37,35,33,30,28,25,22,19,13,7,0,5,9,12,38,58,60,62,64,65,67,67,69,68,64,57,49,41,37,37,35,34,35,34,35,35,32,34,35,36,35,37,39,43,46,58,64,61,58,59,57,55,54,50,48,44,39
421	0,1,31,35,39,41,42,43,43,41,40,42,41,28,11,10,10,10,10,10,10,10,10,11,10,11,11,10,11,11,11,14,26,31,34,35,36,37,38,38,39,40,40,36,30,29,27,26,23,19,16,17,13,11,11,10,11,11,11,11,12,12,12,11,12,11,12,13,17,19,22,24,24,25,25,26,26,28,31,33,39,38,36,35,33,30,28,26,24,22,20,16,0,4,23,45,53,58,61,62,64,66,68,69,71,55,48,44,43,40,41,38,37,37,38,36,35,37,37,35,36,38,38,39,40,41,43,57,63,62,60,58,54,51,48,44,37,30,22
422	11,21,37,39,41,42,44,45,44,43,42,41,40,17,12,11,11,11,11,10,10,10,10,10,11,11,11,11,11,11,11,17,30,32,34,35,36,38,38,40,39,40,41,34,28,24,22,17,11,10,11,11,10,10,11,10,11,10,10,10,10,11,11,11,12,11,12,15,17,18,20,23,22,22,24,25,27,29,30,33,40,38,36,35,32,30,28,26,23,20,16,10,7,19,47,53,58,60,64,68,69,69,66,64,57,45,42,40,41,38,36,35,34,34,35,35,36,35,35,37,36,35,37,38,39,42,55,62,60,59,59,56,54,50,47,41,34,11,3
423	0,0,1,5,7,9,10,12,13,14,15,15,15,15,15,14,13,14,14,14,14,13,14,14,13,13,13,13,13,12,11,12,12,13,25,28,31,34,35,36,37,38,39,40,42,40,33,28,28,26,24,23,22,22,22,22,22,22,22,22,21,21,21,21,21,22,22,21,21,21,22,22,23,23,22,24,27,28,31,33,39,37,35,34,32,29,27,24,22,18,14,2,24,34,41,45,49,53,55,59,61,64,53,46,46,46,45,44,44,44,40,40,41,40,38,39,39,39,39,40,40,39,40,39,38,44,57,52,48,46,44,41,39,37,34,29,20,3,0
424	7,5,13,20,24,27,31,33,34,35,37,38,30,28,26,24,22,21,21,21,19,19,19,19,19,18,13,11,11,11,12,12,13,13,12,13,12,12,13,12,13,13,12,13,13,13,13,13,13,13,13,13,13,13,12,13,13,12,12,13,12,12,12,13,12,13,12,12,12,13,12,12,12,12,12,11,12,12,13,40,41,42,42,42,42,42,41,41,40,12,0,0,25,30,34,37,40,42,44,47,49,44,44,44,43,42,41,41,41,39,38,39,38,36,38,40,38,39,40,39,41,42,42,43,47,51,48,46,44,40,37,35,29,24,11,0,0,0,0
425	15,23,25,28,29,31,33,34,38,41,43,39,33,30,28,28,25,25,26,25,24,24,24,22,20,16,12,13,14,13,13,14,14,14,15,15,15,15,15,14,14,15,15,14,15,14,14,14,14,15,15,16,15,14,15,14,15,15,15,15,15,16,16,16,16,15,15,16,14,14,15,15,16,16,17,17,16,14,15,16,16,22,46,46,45,45,46,45,46,46,45,42,0,17,30,33,36,37,38,41,44,47,50,52,51,49,48,49,49,44,45,47,44,43,42,43,44,45,45,44,45,47,48,49,51,52,53,59,57,55,53,48,46,42,40,37,33,26,20
426	0,0,3,6,8,10,12,12,13,14,14,14,14,14,14,14,13,14,14,13,13,12,12,13,13,13,12,12,12,12,12,12,12,21,30,29,31,32,34,35,36,37,38,39,39,31,30,29,27,26,24,24,23,22,21,21,20,20,21,21,21,20,21,20,20,20,20,19,20,20,20,20,20,21,20,21,24,25,26,32,35,38,37,36,34,33,31,29,26,22,18,11,1,26,35,42,47,52,55,59,63,65,66,53,49,48,49,46,47,45,43,41,40,40,38,37,37,38,38,38,38,38,38,38,38,38,35,51,50,49,47,45,43,39,35,31,23,3,0
427	0,0,0,0,8,18,23,26,29,30,32,34,36,38,35,29,27,25,25,23,23,23,22,22,22,22,21,21,22,22,22,21,21,23,23,22,21,22,22,22,21,21,21,21,21,21,22,22,22,21,22,22,22,21,21,21,21,21,22,23,21,22,22,22,22,22,22,22,21,21,21,21,21,21,21,23,23,24,24,27,29,32,38,36,34,32,30,28,26,22,17,10,25,58,62,66,70,72,74,76,79,81,81,34,30,26,26,24,22,22,21,21,21,21,20,20,21,20,21,22,21,23,22,23,26,27,31,79,80,78,76,74,72,70,67,63,58,52,5
428	0,0,0,0,0,16,40,42,42,42,43,43,43,43,43,22,9,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,20,29,32,34,36,36,37,38,39,41,33,29,27,24,19,12,12,12,12,12,12,12,11,11,12,12,11,11,11,12,12,11,11,11,11,18,21,23,22,22,22,24,24,25,27,27,28,32,38,37,35,33,31,28,25,22,17,9,18,44,56,59,60,61,64,63,63,63,59,39,36,31,30,29,30,30,29,29,29,29,29,29,29,30,29,30,33,33,35,38,40,56,59,59,57,55,53,51,49,44,40,35,19,0
429	0,0,0,1,39,41,41,41,42,42,42,42,42,41,10,10,9,9,10,11,11,11,10,10,10,10,10,10,10,10,10,10,11,11,11,18,28,30,31,32,33,35,36,37,37,38,29,26,20,16,12,11,11,10,11,11,10,10,10,10,9,9,9,10,9,9,9,13,18,20,20,20,21,22,20,21,22,23,22,24,25,28,32,36,34,32,30,28,26,24,20,15,0,0,5,10,31,56,60,62,64,65,66,67,64,61,58,35,33,33,32,31,30,31,30,31,30,30,31,31,30,32,33,34,35,37,39,45,51,58,56,54,52,50,47,43,38,28,1
430	0,0,1,4,7,9,11,13,14,16,17,17,17,17,15,15,15,15,15,14,14,13,13,14,13,13,12,13,12,12,12,11,12,12,11,20,28,30,33,34,36,38,39,40,40,41,34,30,28,26,24,24,23,22,22,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,22,22,23,23,23,25,26,29,30,36,37,36,35,33,31,29,25,21,17,11,0,0,30,37,42,47,51,56,59,62,65,66,54,49,47,46,46,46,42,41,39,38,39,39,37,37,37,37,37,37,35,36,35,34,34,34,37,49,48,47,45,43,41,37,35,31,24
431	0,0,39,41,42,42,42,42,42,42,42,41,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,22,30,34,35,37,38,39,39,40,39,33,30,25,24,21,17,11,11,10,10,11,11,11,11,11,11,11,10,11,11,11,11,10,10,10,10,14,18,18,20,21,21,22,23,24,23,25,25,29,33,37,36,35,33,31,29,26,23,15,12,0,0,47,52,56,57,60,62,63,65,66,66,62,40,38,34,31,31,31,31,31,31,30,29,29,30,30,30,32,32,34,32,34,36,38,42,56,62,62,60,58,55,51,46,34,29,18
432	0,4,7,9,11,14,16,16,16,15,15,15,14,14,14,13,13,13,12,12,12,12,12,11,12,11,11,11,11,11,11,11,18,26,30,32,33,35,37,38,38,39,34,30,27,24,24,22,22,21,22,21,21,20,20,20,20,20,21,21,21,21,21,21,21,21,20,20,20,20,20,21,21,22,23,24,26,29,37,36,34,32,30,28,24,22,17,10,0,0,0,0,0,22,31,38,44,50,53,56,59,62,64,47,44,43,43,43,41,39,37,37,36,36,35,34,34,34,34,34,33,34,33,32,32,33,33,47,49,46,45,43,41,38,35,31,26,16,0
433	0,40,42,42,42,42,42,42,42,42,41,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,22,28,33,35,36,38,39,39,40,41,33,28,25,22,18,12,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,17,21,21,21,21,21,23,23,23,24,25,27,28,35,36,34,32,30,28,25,22,18,12,0,0,47,51,54,58,59,60,62,63,64,63,41,38,34,33,32,31,32,30,30,30,30,29,29,29,30,30,31,32,31,32,34,34,37,38,63,61,59,58,56,53,51,46,35,31,22,0,0
434	0,28,32,35,36,38,40,41,42,42,43,44,28,25,24,22,23,22,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,23,22,22,22,22,22,22,22,22,22,21,22,22,24,27,36,43,42,42,41,40,39,38,36,34,31,74,90,91,91,91,91,91,91,91,91,82,25,22,22,22,22,21,21,21,21,21,22,21,21,22,22,22,22,23,23,24,24,25,27,29,68,85,84,83,82,80,78,75,72,67,62,1
435	2,12,19,22,26,28,30,32,34,36,37,35,31,29,27,25,25,24,23,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,20,28,30,31,31,31,31,31,31,31,31,31,33,32,32,31,32,31,29,29,30,27,28,29,31,36,35,35,34,34,33,33,31,30,25,0,0,1,59,64,68,71,74,77,79,81,83,85,52,31,29,26,24,25,26,28,28,30,33,32,34,36,38,41,43,42,40,38,37,35,37,38,88,87,86,85,84,83,79,74,67,59
436	13,12,12,29,29,33,38,37,37,39,40,41,42,32,24,23,21,22,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,21,21,21,23,25,31,43,42,41,40,39,38,37,35,88,88,89,89,89,89,89,89,89,89,23,20,20,20,18,18,18,18,18,18,18,17,18,19,20,20,20,20,21,21,23,25,25,28,32,61,89,85,82,79,76,74,72,68,63,53,0
437	0,0,0,28,31,34,36,38,39,41,42,42,43,44,28,26,25,24,25,23,23,24,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,25,25,26,26,26,26,26,26,26,26,23,24,24,22,23,24,24,24,24,23,23,23,23,23,23,23,23,24,24,23,23,23,23,23,23,23,23,23,23,24,25,26,29,43,43,42,41,40,40,39,37,36,34,30,0,50,86,88,88,88,88,88,88,88,88,88,86,32,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,24,24,25,25,28,42,83,82,81,79,78,77,74,71,69,65,60,41
438	5,8,12,18,23,27,31,33,35,36,38,32,28,26,25,24,22,22,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,20,20,21,21,20,20,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,20,20,20,21,21,22,23,24,26,30,35,37,35,34,32,30,27,24,21,15,6,0,0,0,52,60,66,70,73,75,77,79,81,81,50,30,26,25,23,21,20,19,19,20,19,19,19,20,21,20,21,22,23,22,23,25,25,28,31,65,81,79,78,75,73,70,67,62,53
439	0,0,0,12,19,23,26,29,32,34,36,36,38,31,28,25,24,22,23,22,20,21,21,21,21,21,20,20,20,20,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,20,20,22,22,23,23,25,26,28,30,38,36,34,32,30,28,25,22,18,11,0,55,61,65,69,72,75,77,79,81,82,32,29,26,25,23,21,22,21,21,20,20,20,20,20,20,21,21,22,22,23,24,25,26,28,32,78,80,78,77,75,73,69,67,62,54,13
440	0,0,11,17,21,25,28,30,32,34,35,37,39,29,27,25,24,23,22,22,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,20,20,20,26,30,33,34,35,33,32,32,31,32,30,31,29,31,37,37,36,35,35,34,33,32,30,24,9,0,56,62,66,69,73,75,77,79,81,81,33,29,27,25,24,23,22,22,21,21,22,25,27,29,31,33,34,35,34,33,34,33,35,36,80,84,83,82,81,80,79,73,67,59,12,0,0
441	0,6,16,20,24,28,30,32,34,36,38,39,33,29,27,26,24,23,23,22,22,22,21,20,20,20,20,20,20,21,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,22,21,21,21,21,21,21,21,22,22,21,21,22,22,22,22,22,22,22,22,22,22,21,21,22,22,21,22,23,22,23,24,25,28,29,38,37,35,34,32,30,27,24,21,16,8,0,44,59,63,68,70,74,76,78,79,81,81,32,29,26,25,25,24,22,22,22,22,22,22,21,22,22,21,21,22,23,23,24,25,27,28,46,75,80,78,76,74,72,69,66,61,56,26
442	5,5,14,17,21,23,25,28,30,31,31,31,25,27,26,24,24,23,22,21,22,22,22,21,20,17,13,11,10,11,12,13,12,13,13,13,14,13,13,14,13,14,14,13,14,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,12,13,13,12,13,13,12,13,12,13,13,13,13,13,13,13,13,13,13,13,27,43,45,45,45,45,45,45,45,45,43,0,0,13,21,25,29,35,36,37,38,40,43,45,41,41,43,40,40,40,39,40,39,40,38,40,40,41,40,41,42,42,43,44,45,46,46,55,52,50,47,45,42,39,37,33,26,17
443	0,10,16,21,24,28,30,32,34,36,36,38,31,29,25,25,23,24,22,23,22,22,21,17,11,11,11,11,11,11,11,12,12,12,13,13,13,14,13,13,14,14,14,14,14,14,14,14,14,14,13,14,14,13,14,14,13,13,14,13,13,14,13,13,14,13,13,14,13,13,14,13,13,14,13,13,14,13,13,14,14,14,44,45,45,45,45,45,45,45,45,44,0,9,13,19,24,27,31,35,38,40,43,45,47,48,48,47,43,43,42,42,42,42,41,42,41,42,41,42,41,42,41,42,43,42,44,46,55,52,51,48,46,43,40,37,33,27,9
444	0,13,18,22,25,28,31,33,35,35,37,38,31,28,26,25,24,24,23,23,21,21,20,17,11,11,11,11,11,12,11,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,12,13,13,12,13,13,12,13,13,12,13,12,13,29,45,45,45,45,45,45,45,45,45,45,0,0,11,17,22,26,29,33,36,39,41,43,46,47,46,46,43,43,42,43,42,42,41,41,41,41,41,41,40,41,42,43,42,44,46,46,53,54,51,50,47,45,42,38,34,30,24
445	13,19,23,26,29,31,34,36,36,38,31,28,25,24,23,23,22,23,21,21,21,21,20,17,12,11,11,12,12,13,12,13,13,13,13,14,13,13,14,13,14,14,13,14,14,13,14,14,13,14,13,13,14,14,13,14,14,13,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,15,44,45,46,46,46,46,46,46,46,45,43,0,0,0,17,23,26,30,34,37,40,41,45,47,49,44,45,44,46,43,43,43,42,42,42,42,42,42,42,41,42,41,43,43,43,43,45,46,49,53,51,49,47,44,41,38,35,30,22,7
446	0,0,0,3,13,19,23,26,29,31,33,35,36,31,27,25,24,22,22,21,20,19,19,20,19,18,14,10,9,10,10,11,11,11,12,12,12,12,13,12,12,13,12,12,13,12,12,12,12,13,13,12,13,13,12,12,12,12,13,12,12,13,12,12,12,12,12,11,12,12,11,12,11,11,12,11,11,12,11,11,11,16,43,44,44,44,44,44,44,44,42,0,0,0,16,23,27,29,33,35,38,41,42,42,40,41,40,38,37,38,37,38,36,38,37,37,37,37,37,38,38,38,37,39,40,39,41,42,47,46,43,41,39,36,33,28,23,12,0
447	16,20,24,26,30,32,34,35,36,38,37,31,28,26,25,24,22,23,21,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,21,21,21,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,23,25,25,26,28,31,38,38,36,35,34,32,30,26,24,20,16,19,60,66,70,74,76,80,82,84,84,86,36,30,29,26,27,25,24,23,22,22,22,21,21,22,22,22,23,24,25,27,27,29,29,34,86,84,84,82,80,78,74,71,67,62,52,0
448	0,0,8,16,20,23,26,28,31,33,34,35,37,37,29,27,24,24,23,22,21,21,21,20,20,19,19,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,22,21,22,23,24,25,29,33,38,37,35,33,32,30,27,24,21,16,0,0,54,61,66,69,72,74,77,79,80,82,35,30,28,26,24,25,24,22,22,23,23,22,22,21,22,22,22,23,23,25,25,26,28,30,34,83,81,80,78,75,72,69,65,60,28
449	0,13,18,22,26,29,31,33,35,35,37,30,26,25,23,23,22,21,21,20,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,22,22,23,24,24,27,30,33,37,35,34,32,30,28,25,22,18,12,47,62,67,71,73,76,78,80,82,83,32,28,27,24,24,23,22,23,21,21,20,20,20,20,20,20,21,22,23,22,23,25,26,29,31,84,83,81,79,77,73,71,68,63,57,0,0
450	11,11,9,11,16,18,21,24,27,31,33,35,37,38,30,27,26,24,25,24,22,22,22,21,20,21,20,16,11,12,11,12,12,13,13,13,13,13,13,13,12,12,10,12,13,11,10,12,13,14,13,13,14,14,13,13,14,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,12,13,13,13,13,12,13,12,13,17,44,45,45,44,45,45,46,45,44,28,4,8,20,28,31,33,37,40,43,45,45,47,44,42,43,43,39,41,39,39,39,38,40,40,40,39,40,40,39,40,42,42,44,45,43,43,49,47,44,43,41,39,37,33,30,24,8
451	12,20,21,19,23,25,28,30,33,35,37,38,32,29,26,26,24,24,24,23,22,23,22,22,21,20,15,12,12,13,12,13,13,13,14,13,14,14,14,14,14,15,14,14,14,14,14,13,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,13,14,14,13,14,14,14,37,45,46,46,46,46,45,45,45,45,44,12,17,24,29,33,36,39,42,45,46,49,50,50,45,47,43,43,42,42,42,42,42,42,43,42,43,43,43,44,43,42,44,43,45,47,49,54,52,50,47,45,42,39,37,32,22,12
452	14,19,23,26,29,32,34,36,37,39,41,31,29,27,25,24,23,23,23,24,25,26,26,24,21,15,10,11,11,12,12,12,13,12,13,13,13,13,13,13,13,14,13,13,14,13,13,14,13,14,13,13,14,13,14,14,14,13,14,14,13,14,13,14,13,13,14,13,13,13,13,12,13,12,12,13,12,12,12,12,18,45,46,46,46,46,46,46,45,45,44,24,0,11,21,25,30,33,35,38,42,45,48,50,51,52,50,48,44,43,43,43,42,43,43,43,43,42,42,41,43,42,43,44,44,44,45,47,53,51,49,47,45,42,41,37,34,30,18
453	0,0,9,16,22,25,29,31,33,35,37,38,39,32,29,27,25,25,23,23,22,22,22,20,16,11,11,11,11,11,11,12,13,12,13,14,13,14,14,14,14,15,14,14,15,14,15,15,14,15,14,14,15,14,14,15,14,14,15,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,14,14,14,14,14,14,15,14,18,43,44,44,44,44,44,44,44,44,0,0,12,19,25,29,32,36,38,41,43,45,46,47,46,46,46,44,43,42,42,42,42,43,42,43,42,43,42,44,42,43,44,43,45,49,55,52,50,47,44,42,39,35,32,25,8
454	0,0,0,12,18,22,24,27,30,32,34,35,37,31,27,26,24,23,22,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,30,31,30,31,31,31,31,31,32,33,33,32,32,31,31,29,29,29,28,29,30,32,36,35,34,34,33,33,31,30,27,15,0,0,0,54,60,64,68,70,72,74,76,78,79,29,27,23,23,24,23,24,26,27,29,30,32,34,35,37,40,41,38,38,37,35,34,36,39,83,82,82,81,80,78,74,69,62,52,0,0
455	10,8,5,11,17,21,25,29,31,34,36,37,38,31,28,25,24,23,22,22,22,22,21,21,20,19,16,11,11,11,11,12,13,12,13,13,12,13,13,13,13,13,13,14,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,12,12,13,13,14,13,13,13,12,14,37,42,42,42,42,42,42,42,41,40,0,0,14,22,26,30,33,37,40,44,45,47,49,47,44,41,41,38,36,37,38,38,37,39,39,39,40,39,40,39,40,40,40,41,40,41,45,50,49,46,45,42,38,33,23,20,14,4,0
456	0,9,14,18,22,25,28,31,33,35,36,37,33,28,26,24,23,23,22,22,21,20,20,20,19,17,14,11,11,11,12,11,12,13,13,12,13,13,13,12,13,13,12,13,13,13,13,13,13,13,13,13,13,13,12,12,13,13,12,13,13,12,12,13,13,12,12,13,12,12,13,12,12,12,13,12,11,11,10,31,40,40,40,40,40,40,40,39,38,8,0,0,16,22,27,31,35,38,41,45,46,47,48,42,41,39,38,39,37,39,37,39,39,38,38,38,38,38,39,39,38,40,39,39,41,42,45,49,46,45,41,37,28,25,22,17,11,0,0
457	0,0,13,18,23,26,28,30,32,34,36,37,29,26,24,22,22,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,19,18,18,18,18,18,19,19,19,19,19,19,19,19,19,18,18,18,19,20,19,20,20,22,23,24,27,28,36,36,34,33,31,28,26,23,19,14,0,0,0,55,62,67,71,73,76,78,79,81,44,29,26,25,24,22,22,22,20,20,20,20,20,19,19,20,20,21,22,23,22,24,24,26,30,59,81,79,77,75,73,70,66,61,53,0
458	0,0,13,18,22,25,28,30,32,34,36,37,34,29,27,26,25,23,23,23,22,22,21,21,20,19,15,11,11,11,12,11,12,12,12,12,12,12,13,12,13,13,12,13,13,14,13,13,14,13,13,14,13,13,14,13,14,14,13,14,14,13,14,13,13,13,13,13,13,13,13,13,12,13,13,12,13,12,13,13,14,36,44,45,45,45,45,45,45,45,45,44,0,16,22,26,29,33,35,39,41,44,47,49,43,44,45,45,43,41,41,40,41,41,40,40,41,41,42,42,42,43,42,42,43,44,46,49,52,51,48,45,43,40,36,34,29,21,0
459	0,0,0,10,16,21,25,28,31,33,35,36,38,39,31,27,26,24,24,23,22,22,22,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,22,22,22,23,24,25,27,29,32,39,37,35,33,31,29,26,23,19,13,0,51,59,65,68,71,74,76,78,79,81,57,31,28,26,24,24,22,22,22,21,21,21,21,21,21,21,22,23,22,23,23,24,26,27,31,43,82,80,78,76,74,72,69,65,61,53
460	0,0,14,20,23,26,28,30,32,34,36,38,30,28,25,24,22,22,22,21,20,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,22,22,24,24,26,27,30,38,37,35,33,31,29,27,23,19,13,3,0,0,0,49,58,63,67,71,73,75,77,79,81,35,29,26,26,24,22,22,22,21,20,20,20,21,21,21,20,20,22,22,24,23,24,26,28,31,82,80,78,76,74,72,70,66,63,57
